,track_popularity,danceability,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness_energy_combined
8642,60,0.433,0.412,0.193,0.0,0.604,0.722,200.817,217000,-1.514
28939,27,0.744,0.0421,0.249,0.573,0.348,0.145,127.967,172500,-3.0055
31115,5,0.422,0.0385,0.0169,0.0,0.172,0.322,125.602,200625,-2.974
5538,84,0.876,0.333,0.0208,0.0,0.0999,0.962,154.904,148630,-1.8724999999999998
28785,32,0.585,0.042,0.000153,0.852,0.0633,0.282,129.992,248000,-0.94
25488,21,0.775,0.231,0.682,3.2e-05,0.194,0.539,92.096,159130,-6.2075000000000005
11618,47,0.669,0.0244,0.534,9.51e-06,0.0879,0.302,103.548,298093,-4.6055
24089,38,0.746,0.0602,0.159,0.00422,0.43,0.462,103.17,349693,-4.338500000000001
13566,81,0.692,0.0317,0.227,0.0,0.12,0.875,125.135,216933,-3.3935
5705,53,0.373,0.0755,0.97,0.918,0.147,0.054,211.369,150500,-5.5515
6178,64,0.807,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035,218280,-2.1815
17396,26,0.833,0.0841,0.00208,0.00306,0.28,0.517,119.979,148400,-3.5845
21920,6,0.924,0.282,0.00479,4.56e-06,0.172,0.601,90.468,149893,-2.394
7275,22,0.742,0.0584,0.172,0.000281,0.069,0.708,94.016,301333,-3.343
10617,67,0.48,0.199,0.316,0.0,0.215,0.346,149.587,142776,-3.5989999999999998
1438,74,0.712,0.047,0.0266,0.0,0.0874,0.411,95.95,207747,-2.9815
23154,91,0.654,0.311,0.471,0.0,0.0781,0.343,181.857,249520,-2.6540000000000004
3302,67,0.832,0.0677,0.297,0.000811,0.0704,0.712,121.022,180336,-2.5860000000000003
16364,64,0.833,0.0733,0.0436,0.000346,0.214,0.847,96.024,225107,-1.484
18812,76,0.771,0.0694,0.18,1.57e-05,0.345,0.931,167.969,289899,-1.3675
226,69,0.845,0.0658,0.212,0.0,0.111,0.782,114.054,195924,-2.4805
21463,77,0.786,0.31,0.0933,1.1e-06,0.156,0.556,97.001,255000,-4.791499999999999
21572,88,0.676,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133,-1.452
2642,87,0.719,0.0476,0.0691,0.0,0.166,0.628,133.002,187436,-2.0100000000000002
28156,14,0.659,0.0781,0.00268,0.526,0.2,0.65,128.082,155625,-2.9939999999999998
8974,59,0.769,0.0724,0.000722,0.000149,0.0904,0.803,101.884,252240,-6.3255
4388,56,0.446,0.054,0.595,0.0,0.0752,0.27,145.056,235053,-3.441
2756,1,0.534,0.0274,0.0196,0.183,0.151,0.624,101.989,244979,-2.7195
16935,59,0.73,0.0875,0.128,0.948,0.0794,0.694,92.037,131500,-2.8755
28541,51,0.554,0.108,0.04,0.000225,0.132,0.229,128.036,168250,-1.332
18085,6,0.675,0.0371,0.173,9.87e-06,0.357,0.949,121.982,171109,-1.1435
22018,56,0.698,0.051,0.914,2.04e-05,0.095,0.398,137.936,253109,-3.3045
19317,54,0.701,0.184,0.0515,1.1e-06,0.0959,0.801,187.971,226947,-2.343
27354,26,0.824,0.047,0.0436,0.382,0.327,0.836,123.051,221177,-3.4450000000000003
16453,39,0.644,0.108,0.0182,0.104,0.133,0.553,175.994,178734,-3.465
1594,72,0.505,0.0321,0.19,0.00025,0.329,0.428,89.938,175200,-1.1525
23673,52,0.533,0.0315,0.867,3.73e-06,0.107,0.247,78.463,211736,-2.5195
23803,76,0.561,0.0405,0.286,0.0,0.0979,0.355,76.826,197299,-2.7015000000000002
13322,53,0.484,0.0337,0.151,0.00017,0.14,0.687,92.975,232800,-2.2785
7948,65,0.886,0.277,0.265,0.0,0.024,0.856,93.989,196627,-0.9510000000000001
28915,28,0.767,0.0893,0.00635,0.464,0.0605,0.398,138.003,386087,-1.2115
12512,15,0.311,0.0357,0.486,0.00128,0.235,0.933,178.873,288160,-3.7289999999999996
6719,52,0.808,0.145,0.121,0.0,0.0561,0.727,91.046,179958,-1.294
31101,20,0.485,0.181,0.00479,0.00897,0.349,0.213,127.988,364286,-0.9765
24481,29,0.722,0.0402,0.135,0.0,0.13,0.651,107.81,273667,-1.228
6117,11,0.732,0.231,0.00264,0.0,0.109,0.401,155.096,182707,-2.808
30204,97,0.794,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,-1.8639999999999999
15599,62,0.57,0.0482,0.00459,0.176,0.0901,0.196,108.431,266840,-4.798
22535,26,0.514,0.207,0.0104,0.0,0.273,0.524,81.328,250521,-2.1525
13333,56,0.456,0.068,0.275,0.0198,0.108,0.682,84.441,209800,-5.579
7268,23,0.704,0.201,0.00033,0.00206,0.0654,0.529,79.118,235267,-3.734
21666,50,0.76,0.263,0.313,0.0,0.347,0.776,96.036,141451,-0.6990000000000001
2463,23,0.512,0.0379,0.0592,0.0563,0.253,0.324,120.0,273801,-3.3365
4608,69,0.688,0.13,0.063,0.0,0.108,0.854,186.066,192253,-2.4905
32217,33,0.727,0.0741,0.0257,1.64e-05,0.121,0.198,117.107,187115,-2.008
14990,49,0.537,0.0245,0.0795,0.00115,0.114,0.338,148.061,257053,-7.593
837,20,0.559,0.0407,0.00496,0.00597,0.05,0.463,130.532,458058,-3.6599999999999997
30105,38,0.509,0.0569,0.064,2.2e-06,0.358,0.316,128.021,216267,-2.697
26978,63,0.571,0.0883,0.0114,0.0128,0.572,0.555,149.959,252800,-1.3485
28213,51,0.897,0.172,0.00119,0.00804,0.0882,0.32,128.008,186707,-3.1774999999999998
21285,72,0.787,0.0695,0.137,1.06e-06,0.108,0.499,81.998,188654,-3.4385
9558,43,0.778,0.256,0.171,0.0,0.13,0.547,94.978,264533,-2.8595
26918,53,0.705,0.0588,0.107,0.000362,0.0917,0.383,124.973,174147,-2.1825
20541,73,0.683,0.0305,0.0398,0.155,0.686,0.355,92.991,237707,-2.768
3541,11,0.319,0.0853,0.228,0.0,0.944,0.305,97.436,368267,-3.9635000000000002
5233,26,0.65,0.0633,0.622,0.00111,0.119,0.489,163.977,239053,-4.1465
25338,36,0.552,0.239,0.178,0.0,0.108,0.331,151.543,190081,-3.0774999999999997
12116,44,0.406,0.0624,0.186,0.0,0.233,0.333,109.266,296480,-3.1630000000000003
24192,52,0.741,0.0351,0.426,0.0,0.318,0.418,134.294,279667,-2.082
7616,41,0.917,0.0785,0.162,1.38e-06,0.29,0.731,112.998,375733,-3.4930000000000003
24197,22,0.708,0.0418,0.329,0.00237,0.128,0.721,143.813,296105,-4.3745
11786,70,0.468,0.0336,0.072,0.000852,0.225,0.886,98.429,263333,-5.380000000000001
21179,27,0.525,0.204,0.179,0.0,0.0993,0.44,88.583,243347,-1.4615
18621,58,0.523,0.0406,0.725,0.00385,0.0975,0.203,171.999,204733,-2.9245
16863,37,0.598,0.0592,0.0623,0.00302,0.387,0.669,200.042,159600,-2.7624999999999997
25320,74,0.678,0.0577,0.29,0.0,0.0838,0.501,81.498,247546,-4.2044999999999995
5515,60,0.656,0.339,0.0125,0.0,0.0655,0.563,137.215,199992,-4.467499999999999
22029,9,0.558,0.284,0.832,0.105,0.198,0.519,161.764,211200,-3.8535000000000004
2053,51,0.763,0.0598,0.142,0.0,0.112,0.591,138.033,195112,-3.3074999999999997
21278,66,0.704,0.111,0.483,0.0,0.0965,0.856,92.965,195044,-2.2634999999999996
22964,80,0.641,0.0906,0.831,0.000855,0.11,0.453,120.032,148640,-5.122
545,43,0.679,0.053,0.295,0.0,0.137,0.589,120.92,149795,-3.215
27305,34,0.952,0.133,0.00449,0.297,0.0922,0.965,127.968,217800,-2.028
18290,76,0.783,0.051,0.174,0.0,0.412,0.839,95.001,200480,-1.288
20571,41,0.785,0.0574,0.166,0.002,0.0681,0.94,103.968,218827,-1.893
29849,37,0.759,0.0687,0.152,0.0263,0.149,0.367,124.935,225878,-2.0639999999999996
29559,37,0.775,0.0466,0.0245,0.000532,0.177,0.88,122.002,147541,-2.5545
12550,64,0.671,0.0392,0.385,0.0,0.132,0.828,99.678,265067,-4.8235
16405,56,0.563,0.0396,0.931,0.0101,0.117,0.6,117.406,86000,-5.792000000000001
31287,44,0.62,0.0353,0.00482,0.018,0.34,0.0772,121.963,242582,-2.552
21618,30,0.728,0.0719,0.494,0.000318,0.0865,0.347,154.957,201290,-4.0505
1267,80,0.755,0.142,0.0991,0.0,0.289,0.714,120.028,199693,-0.9405
18797,68,0.732,0.0418,0.192,0.0,0.222,0.564,98.019,230127,-0.26749999999999996
22230,8,0.876,0.28,0.173,1.22e-06,0.129,0.287,139.882,161881,-4.2525
8697,25,0.372,0.0625,0.0364,0.0102,0.0636,0.0395,84.15,188421,-2.4675000000000002
32604,32,0.802,0.0766,0.00613,0.858,0.0989,0.0391,125.991,428360,-4.1865000000000006
27842,36,0.574,0.0495,0.00315,0.623,0.15,0.221,126.015,254286,-1.784
28304,49,0.69,0.0372,0.000287,0.105,0.322,0.294,128.016,175312,-1.8354999999999997
25550,19,0.658,0.0648,0.305,0.0,0.28,0.416,123.659,187137,-3.2565
12616,53,0.731,0.0329,0.768,0.0,0.0884,0.379,78.1,263547,-5.3645
12314,61,0.616,0.0321,0.0268,1.05e-06,0.329,0.883,105.764,294267,-5.1645
17218,46,0.688,0.0321,0.0393,5.71e-05,0.108,0.389,113.129,174545,-2.462
11784,15,0.563,0.08,0.247,8.46e-05,0.0613,0.71,136.345,142227,-2.0735
15157,73,0.437,0.0904,0.396,0.0314,0.242,0.749,81.394,295387,-3.489
3763,70,0.626,0.035,0.0267,0.000138,0.0623,0.258,127.966,160184,-1.5939999999999999
27751,61,0.767,0.0475,0.0383,7.15e-05,0.156,0.556,123.015,170000,-3.9204999999999997
11084,60,0.738,0.0661,0.17,0.0,0.0773,0.204,115.031,319587,-3.3965
1900,84,0.596,0.463,0.0169,0.0,0.124,0.152,120.274,203418,-2.13
304,56,0.732,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073,-2.8445
15888,59,0.212,0.135,0.000729,2.23e-06,0.0831,0.244,162.128,348387,-1.2125000000000001
23515,32,0.727,0.109,0.357,0.0,0.273,0.841,107.982,208760,-2.5495
11969,40,0.592,0.136,0.13,3.18e-06,0.174,0.221,140.065,207933,-2.0755
8400,39,0.862,0.0842,0.223,0.0,0.19,0.654,120.034,310073,-1.9945000000000002
2818,32,0.71,0.0357,0.216,0.143,0.0983,0.59,125.991,163929,-2.0060000000000002
2158,50,0.801,0.0457,0.0329,1.63e-05,0.209,0.811,120.031,220549,-2.1795
26163,25,0.792,0.0358,0.59,0.0,0.0845,0.819,91.518,203187,-2.361
32358,29,0.736,0.117,0.00323,0.4,0.845,0.677,127.989,187240,-0.9560000000000002
1672,38,0.303,0.0335,0.0127,0.0,0.117,0.317,110.065,212160,-1.6789999999999998
18431,15,0.634,0.0334,0.000968,0.343,0.077,0.314,128.009,356250,-4.8885000000000005
870,40,0.528,0.0407,0.115,0.0,0.192,0.53,150.112,198800,-2.204
13776,77,0.618,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,191947,-4.0785
11371,33,0.587,0.0711,0.0353,4.77e-06,0.536,0.519,146.518,267893,-1.306
24902,49,0.441,0.064,0.0218,1.23e-05,0.2,0.6,103.765,294475,-6.782
3845,68,0.695,0.0706,0.489,0.00019,0.131,0.468,100.021,189787,-2.9585
16134,22,0.54,0.0459,0.00295,0.00026,0.0785,0.886,125.347,199467,-4.005
7429,39,0.755,0.0891,0.0114,0.000233,0.0772,0.59,119.979,188000,-1.343
7024,25,0.568,0.367,0.0195,0.0,0.353,0.531,83.986,298600,-2.505
1359,81,0.694,0.0384,0.0934,0.0,0.098,0.246,103.018,189613,-3.146
1397,84,0.806,0.0683,0.482,0.0,0.0618,0.678,95.016,198973,-2.951
17357,12,0.739,0.0542,0.464,1.74e-06,0.329,0.815,101.988,215086,-3.642
30754,17,0.503,0.0477,0.109,4.84e-06,0.17,0.178,95.179,272875,-2.351
10416,63,0.563,0.281,0.00836,3.97e-06,0.319,0.9,90.118,197347,-3.169
29466,63,0.434,0.0359,0.0311,0.0,0.497,0.281,129.803,202154,-2.07
21087,1,0.879,0.107,0.00578,2.2e-06,0.231,0.575,120.001,271766,-2.3634999999999997
16493,57,0.724,0.0414,0.766,0.0,0.256,0.956,87.515,221960,-1.986
1871,5,0.809,0.233,0.0336,0.0,0.0985,0.259,137.934,245239,-2.912
6137,72,0.921,0.119,0.0149,0.000238,0.334,0.287,135.995,191252,-3.988
6963,55,0.906,0.206,0.0596,0.000108,0.0803,0.138,94.529,206379,-5.7445
19311,55,0.802,0.0647,0.331,0.0,0.184,0.586,95.009,220747,-1.6364999999999998
16725,85,0.584,0.0356,0.426,0.0,0.101,0.374,117.817,194827,-2.999
19218,69,0.646,0.0983,0.269,4.16e-06,0.11,0.762,191.954,217093,-1.6749999999999998
134,47,0.647,0.0451,0.025,0.056,0.0616,0.477,115.002,243091,-3.911
28197,19,0.683,0.0402,0.31,0.826,0.0742,0.966,127.993,136875,-2.8245
5474,63,0.635,0.0861,0.0375,0.0,0.0954,0.239,117.867,182901,-3.3474999999999997
25599,79,0.558,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,-4.3315
19135,63,0.687,0.101,0.209,0.0,0.117,0.865,172.047,240733,-2.9225000000000003
7666,32,0.749,0.0452,0.135,0.0,0.0918,0.651,135.983,288320,-3.1585
10602,59,0.875,0.32,0.114,0.0155,0.106,0.621,91.986,146100,-4.5835
12016,69,0.431,0.26,0.00105,3.63e-05,0.272,0.56,191.936,158733,-1.984
9267,54,0.71,0.343,0.349,1.81e-06,0.0815,0.634,91.02,214187,-2.3045
24644,60,0.697,0.219,0.0598,0.0,0.301,0.82,77.847,258987,-2.2015
13026,15,0.545,0.104,0.29,2.35e-05,0.0812,0.935,83.398,234093,-4.799
30220,24,0.726,0.362,0.629,1.16e-06,0.177,0.402,103.873,200909,-2.717
22565,53,0.703,0.149,0.0484,0.0031,0.664,0.863,94.009,226187,-2.8975
7583,62,0.925,0.367,0.0644,0.0,0.0888,0.656,93.02,243227,-2.523
1195,38,0.663,0.0458,0.477,0.0,0.157,0.425,115.07,214437,-1.1965
10814,50,0.742,0.196,0.0554,0.0,0.302,0.464,94.045,182697,-1.804
14130,38,0.243,0.0592,1.31e-05,0.0706,0.0981,0.225,169.361,291573,-5.392
24244,36,0.799,0.0681,0.137,3.1e-06,0.0913,0.663,114.12,232293,-6.0705
9764,17,0.781,0.115,0.281,0.0,0.108,0.563,131.974,217246,-2.873
24987,39,0.71,0.0496,0.0723,1.76e-05,0.0519,0.819,103.852,301627,-4.867999999999999
25887,52,0.736,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,226760,-2.1315
30316,56,0.553,0.0413,0.179,0.0,0.0784,0.926,178.075,259413,-2.8040000000000003
23548,39,0.726,0.0754,0.662,0.11,0.1,0.746,83.761,176841,-4.1785
4905,76,0.451,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,-1.47
6076,8,0.594,0.0536,0.0121,0.0,0.823,0.101,79.968,271600,-2.7385
6649,45,0.527,0.394,0.116,0.0,0.135,0.57,87.31,196052,-3.3295
20266,71,0.674,0.11,0.0445,1.16e-06,0.379,0.737,180.03,195492,-1.955
24223,46,0.646,0.0669,0.0397,3.15e-05,0.154,0.53,91.44,323133,-3.7115
32000,31,0.618,0.0916,0.00993,7.65e-05,0.0835,0.628,127.985,230156,-4.005
5758,67,0.862,0.318,0.0434,0.0,0.117,0.512,95.036,174000,-3.013
18773,87,0.795,0.0838,0.141,2.12e-06,0.179,0.758,165.941,304733,-1.4335
18532,63,0.788,0.0433,0.0225,0.0,0.0427,0.399,94.004,232560,-3.218
593,55,0.853,0.0524,0.0855,7.16e-05,0.11,0.547,124.049,205986,-1.8219999999999998
3968,2,0.61,0.0331,0.00127,0.00326,0.108,0.0888,120.07,228250,-2.726
21365,71,0.621,0.148,0.0522,0.0,0.46,0.457,116.735,163636,-2.5075
6100,60,0.789,0.0331,0.108,0.0,0.355,0.647,133.301,236600,-2.4385
31156,24,0.666,0.134,0.315,0.0637,0.0901,0.138,125.982,469693,-1.5685
31220,29,0.688,0.0427,0.0646,0.705,0.128,0.313,121.973,273848,-5.449
32181,41,0.811,0.058,0.037,7.91e-05,0.0398,0.615,122.976,195122,-1.6920000000000002
3709,48,0.612,0.143,0.253,1.28e-06,0.102,0.404,116.073,233067,-2.6605
6198,52,0.683,0.165,0.0217,0.0,0.347,0.444,148.808,173844,-2.99
16937,50,0.725,0.0629,0.144,0.87,0.123,0.531,91.004,140599,-3.816
6005,46,0.784,0.0478,0.131,0.0,0.153,0.354,149.935,147208,-2.356
10632,34,0.902,0.293,0.0601,3.64e-06,0.0838,0.378,149.95,182465,-2.5395
22858,67,0.533,0.0372,0.873,0.104,0.134,0.186,77.503,223600,-5.516
22981,62,0.36,0.038,0.93,9.62e-06,0.121,0.134,136.402,198374,-4.90535
893,30,0.718,0.0741,0.00385,0.002,0.0787,0.424,110.002,225273,-2.6555
7108,30,0.823,0.388,0.0177,0.0,0.0928,0.278,166.253,321693,-4.531
26459,4,0.644,0.173,0.161,4.29e-05,0.092,0.53,89.059,197040,-4.782
23071,72,0.84,0.2,0.208,0.0,0.241,0.839,96.673,245133,-2.699
2246,39,0.694,0.0397,0.0213,0.0,0.0795,0.24,110.909,189507,-3.308
25513,52,0.488,0.421,0.0838,0.000355,0.154,0.595,148.733,217773,-3.2904999999999998
31304,69,0.595,0.0442,0.00646,0.0879,0.398,0.081,125.015,194233,-3.2685
2942,41,0.586,0.0393,0.166,0.105,0.184,0.31,90.005,226253,-5.715
30830,39,0.823,0.0309,0.0557,1.82e-05,0.101,0.925,130.029,254151,-1.3595000000000002
2800,18,0.783,0.0332,0.477,0.0,0.0794,0.483,127.522,244946,-5.065
19819,60,0.768,0.0415,0.313,0.0253,0.0856,0.737,105.962,224333,-0.794
13927,33,0.507,0.0559,0.218,0.624,0.11,0.163,96.037,183600,-3.124
19085,54,0.609,0.247,0.125,6.28e-06,0.106,0.754,99.385,177296,-3.2794999999999996
10356,49,0.709,0.0337,0.00689,0.000152,0.0938,0.59,129.968,181615,-3.5535
11695,32,0.403,0.0288,0.248,0.0,0.166,0.28,74.939,270653,-3.8014999999999994
8146,1,0.746,0.128,0.0244,0.0,0.354,0.817,148.075,222093,-1.4649999999999999
29725,34,0.566,0.0785,0.223,0.0,0.273,0.588,97.946,206939,-1.3584999999999998
10204,55,0.821,0.202,0.145,0.0,0.0964,0.665,85.013,147822,-5.49
30121,48,0.637,0.0404,0.0123,0.14,0.0798,0.643,130.015,286347,-2.6335
28265,56,0.787,0.0679,0.0709,0.00671,0.131,0.172,125.034,252173,-3.338
29710,52,0.618,0.0903,0.254,2.99e-06,0.488,0.293,127.961,182461,-0.8740000000000001
12020,54,0.362,0.0407,6.29e-05,0.0123,0.0933,0.597,104.043,283787,-0.9764999999999999
16339,62,0.64,0.036,0.0211,0.0612,0.147,0.562,169.928,278824,-2.245
28167,13,0.72,0.0549,0.0041,0.716,0.093,0.281,125.03,180480,-0.9395
15780,38,0.521,0.156,0.000109,0.000128,0.315,0.518,100.04,217350,-1.032
20675,47,0.61,0.0692,0.056,9.85e-06,0.118,0.431,126.889,198187,-1.8689999999999998
28768,27,0.516,0.0753,0.00759,0.809,0.0966,0.253,127.854,176250,-1.49
27375,46,0.734,0.0286,0.0298,0.0419,0.18,0.961,118.954,204413,-1.8735000000000002
1546,61,0.583,0.211,0.4,0.0,0.183,0.553,103.072,194827,-2.1345
23191,58,0.778,0.0411,0.00289,5.43e-05,0.102,0.46,110.034,184376,-3.0955
6059,54,0.586,0.194,0.00924,1.85e-06,0.344,0.528,73.023,316133,-1.575
4286,34,0.573,0.0446,0.527,0.0,0.117,0.213,161.829,183089,-4.191
25000,7,0.761,0.103,0.00674,0.000186,0.203,0.52,108.07,216347,-4.0840000000000005
23019,50,0.691,0.023,0.068,0.0,0.0894,0.703,98.005,213138,-2.183
32249,66,0.575,0.0356,0.00406,0.000449,0.111,0.377,127.991,223140,-2.5705
10447,61,0.702,0.0415,0.00476,0.000155,0.0925,0.546,159.975,210035,-3.0515
18221,68,0.86,0.0718,0.102,0.0,0.159,0.586,129.978,268794,-2.015
16213,57,0.709,0.0488,0.238,0.168,0.0704,0.373,102.01,390649,-6.3675
20035,40,0.673,0.519,0.00992,0.0,0.259,0.824,178.373,162440,-3.2239999999999998
8093,52,0.746,0.0666,0.0375,0.000833,0.233,0.751,107.985,166138,-1.4525000000000001
11761,63,0.757,0.062,0.411,0.00221,0.355,0.815,138.923,199200,-4.229
19879,69,0.751,0.0321,0.398,2.28e-05,0.133,0.349,105.031,199095,-1.7285
26030,5,0.6,0.0362,0.0148,0.146,0.217,0.464,105.003,223562,-3.652
19209,43,0.743,0.0436,0.141,0.0045,0.099,0.871,96.989,202453,-1.5605
31633,48,0.755,0.0846,0.0723,2.53e-05,0.407,0.963,130.35,206208,-4.177499999999999
21558,73,0.685,0.0471,0.22,0.0,0.185,0.618,115.008,213511,-2.3335
32333,25,0.776,0.15,0.0738,0.096,0.213,0.576,127.978,174493,0.14099999999999996
616,45,0.735,0.0382,0.285,6.31e-05,0.145,0.494,107.983,212440,-3.822
5805,33,0.779,0.307,0.171,0.0,0.0979,0.72,95.041,197210,-3.235
28083,72,0.617,0.114,0.0287,0.0,0.159,0.35,127.883,165469,-1.0474999999999999
23438,35,0.723,0.0481,0.0287,0.0333,0.114,0.386,127.975,202290,-1.299
20466,75,0.852,0.187,0.0563,0.0,0.332,0.656,142.072,205879,-3.3665
25937,72,0.684,0.177,0.13,0.0,0.156,0.406,112.856,231253,-3.3415
6541,43,0.748,0.0536,0.907,0.764,0.362,0.521,89.103,112750,-6.9675
6918,63,0.763,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,284907,-1.101
17297,32,0.699,0.109,0.414,0.00589,0.134,0.109,104.975,209587,-2.245
26164,28,0.833,0.0414,0.285,1.84e-05,0.39,0.575,110.995,232720,-2.9725
31145,4,0.76,0.0665,0.0776,0.926,0.0316,0.457,124.988,374049,-4.947
8523,24,0.913,0.21,0.545,0.0,0.132,0.448,99.99,168200,-1.4085
5120,53,0.41,0.0362,0.503,0.0,0.219,0.337,60.391,256333,-1.9105
16523,42,0.921,0.121,0.0722,0.00357,0.102,0.181,120.047,181707,-4.375
29473,39,0.612,0.0572,0.0702,0.000112,0.0647,0.657,125.991,179130,-1.2
4929,59,0.575,0.0709,0.0158,0.0,0.108,0.442,77.539,196533,-2.4905
11367,26,0.784,0.0505,0.16,1.13e-06,0.234,0.757,116.058,241707,-2.8175
28499,50,0.593,0.0341,0.0145,0.944,0.0906,0.173,128.067,189390,-2.583
8141,70,0.733,0.0432,0.0697,0.0,0.208,0.701,97.448,226581,-2.4895
15376,68,0.58,0.0784,0.0975,0.0,0.0411,0.639,139.72,151293,-3.861
5861,54,0.625,0.118,0.936,0.0226,0.105,0.0694,143.552,124184,-4.083
23885,69,0.633,0.112,0.197,0.0,0.099,0.679,90.066,193511,-3.3265000000000002
822,7,0.549,0.0702,0.00191,0.0322,0.333,0.38,139.747,213413,-2.097
23377,64,0.71,0.0593,0.409,0.0,0.16,0.852,94.997,209120,-1.105
22725,69,0.774,0.0799,0.0765,0.0,0.0867,0.875,113.256,214200,-4.776
9513,43,0.84,0.256,0.0528,0.0,0.321,0.546,92.02,252720,-2.21
13251,69,0.699,0.0375,0.685,0.0,0.315,0.764,119.287,130173,-4.055499999999999
6656,79,0.856,0.189,0.0158,0.000767,0.104,0.197,100.953,171020,-2.7685
2751,70,0.559,0.0432,0.31,0.0,0.105,0.329,87.016,231212,-2.127
6974,11,0.917,0.266,0.0967,0.0,0.0839,0.759,98.927,195800,-1.1335
32636,22,0.76,0.0786,0.0042,0.862,0.242,0.429,128.001,500000,-3.4855
4109,57,0.589,0.0442,0.588,0.000581,0.109,0.122,76.037,270054,-3.8105
32174,7,0.787,0.0546,0.00159,0.909,0.122,0.315,124.99,176000,-2.0540000000000003
26939,47,0.54,0.0435,0.0013,0.783,0.339,0.134,124.993,174720,-2.6825
23152,26,0.694,0.262,0.211,0.000201,0.189,0.545,100.138,178587,-2.099
14112,45,0.542,0.0512,0.198,0.00172,0.0497,0.762,116.666,214047,-5.0809999999999995
2534,5,0.734,0.0346,0.355,0.000144,0.154,0.673,104.013,209425,-1.433
24586,19,0.908,0.216,0.147,1.75e-06,0.266,0.422,98.332,290400,-2.096
22965,91,0.598,0.0415,0.129,0.0,0.14,0.529,123.935,168387,-4.0665000000000004
28146,13,0.758,0.0648,0.0025,0.773,0.0467,0.342,127.931,151875,-3.294
1324,91,0.843,0.0845,0.181,0.0,0.137,0.496,129.972,160627,-3.754
9099,45,0.511,0.238,0.09,0.0,0.114,0.699,175.221,260800,-3.0244999999999997
23709,59,0.635,0.0452,0.143,0.0,0.12,0.495,120.07,218427,-1.1280000000000001
2936,54,0.843,0.0676,0.0114,8.19e-06,0.123,0.161,106.028,310480,-3.8529999999999998
13139,64,0.765,0.0321,0.119,0.0011,0.171,0.836,144.204,289440,-3.4455
23971,23,0.687,0.282,0.0141,0.0,0.157,0.923,66.949,172273,-3.1365
1357,83,0.599,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,-1.54
25801,29,0.586,0.0775,0.591,0.000365,0.137,0.381,149.79,264573,-3.4955
4780,49,0.485,0.0292,0.837,1.52e-05,0.0935,0.188,111.662,247547,-5.159000000000001
29190,46,0.77,0.0738,0.0318,0.308,0.0868,0.307,126.008,187175,-1.7169999999999999
23027,60,0.869,0.128,0.0374,0.0168,0.0641,0.388,91.757,162496,-4.6080000000000005
5359,1,0.598,0.0281,0.172,0.00035,0.106,0.254,122.006,251280,-4.0935
4441,59,0.442,0.0382,0.0102,0.000202,0.118,0.0707,109.128,195361,-4.288
24718,56,0.52,0.0331,0.205,0.000687,0.191,0.364,189.243,303960,-4.2540000000000004
61,58,0.607,0.0487,0.0921,0.002,0.0445,0.664,124.998,188640,-0.665
32097,45,0.688,0.0543,0.00308,0.000966,0.219,0.632,122.039,216125,-2.456
8272,41,0.484,0.444,0.333,0.0,0.589,0.621,92.715,324733,-1.859
6805,49,0.682,0.112,0.536,0.0,0.118,0.204,89.868,290787,-4.079
23343,57,0.783,0.372,0.0321,2.31e-06,0.362,0.956,90.36,220960,-2.1895000000000002
5951,45,0.851,0.197,0.0878,1.18e-05,0.147,0.645,73.97,153067,-3.043
24423,53,0.62,0.382,0.00273,0.0145,0.333,0.587,202.134,248493,-8.3545
6890,28,0.599,0.337,0.125,0.0,0.0877,0.623,72.437,311640,-3.4115
19401,39,0.744,0.117,0.0817,0.0,0.101,0.566,97.017,218413,-2.717
21596,84,0.866,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973,-2.9085
27122,44,0.879,0.0617,0.00026,0.265,0.0524,0.619,125.022,157920,-2.677
20914,28,0.677,0.0439,0.374,0.0,0.446,0.675,127.999,191407,-2.4690000000000003
32697,36,0.514,0.0463,0.0429,0.0,0.0711,0.0862,130.005,190154,-1.8225000000000002
24487,41,0.867,0.167,0.00328,3.18e-06,0.0887,0.367,121.66,306693,-4.529
1095,59,0.443,0.0293,0.00149,0.0032,0.121,0.746,115.277,312227,-1.8860000000000001
29683,68,0.594,0.0565,0.0249,3.97e-06,0.637,0.366,127.015,193187,-1.3135
3731,42,0.61,0.093,0.00628,0.0,0.449,0.59,125.064,198060,-2.822
849,33,0.556,0.0447,0.0764,0.0,0.105,0.618,100.005,220200,-3.1420000000000003
21848,48,0.746,0.0351,0.374,0.0,0.365,0.395,113.979,232347,-4.103000000000001
3853,42,0.659,0.0598,0.0251,1.67e-05,0.129,0.568,90.011,198678,-1.7495
17165,48,0.749,0.0599,0.236,0.0142,0.388,0.404,116.006,178448,-3.7425
