,track_popularity,danceability,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness_energy_combined
23146,39,0.709,0.0446,0.0333,0.00855,0.12,0.467,94.986,185806,-2.8365
16711,31,0.636,0.0338,0.773,0.0,0.116,0.134,131.894,197975,-4.914499999999999
13954,59,0.418,0.0476,0.138,0.0,0.336,0.448,124.532,220720,-1.653
26762,35,0.583,0.0372,0.475,0.000773,0.109,0.358,111.514,207303,-4.957
28286,62,0.684,0.365,0.327,0.135,0.352,0.344,123.967,264194,-1.928
8110,74,0.712,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,249480,-1.126
15853,23,0.381,0.146,0.0127,0.244,0.0652,0.315,173.597,215788,-1.4175
2067,76,0.751,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,-2.305
17587,58,0.744,0.115,0.321,0.0,0.0329,0.897,180.788,282893,-2.6265
26246,42,0.672,0.327,0.84,0.0,0.159,0.663,139.991,275640,-3.6869999999999994
11511,31,0.579,0.0366,0.0243,0.000127,0.192,0.786,118.84,213848,-2.5505
6683,52,0.672,0.271,0.134,0.0,0.121,0.313,89.849,150707,-2.9215
31576,33,0.466,0.0633,0.0771,2.89e-06,0.104,0.359,183.76,224212,-1.5005000000000002
11374,23,0.703,0.0391,0.12,0.000382,0.753,0.686,115.172,207773,-2.1145
27899,33,0.612,0.0831,0.00419,0.925,0.111,0.153,126.981,229144,-1.303
20056,11,0.735,0.221,0.262,7.78e-05,0.117,0.767,167.024,242080,-2.4105
19868,74,0.766,0.16,0.39,3.37e-05,0.349,0.881,165.842,231921,-1.6520000000000001
21082,64,0.598,0.0804,0.0253,0.00132,0.12,0.725,128.06,202661,-4.406499999999999
25688,46,0.757,0.434,0.0615,1.45e-05,0.18,0.459,115.234,217200,-3.3505
1679,21,0.47,0.0685,0.0143,0.0,0.138,0.557,160.015,190053,0.09249999999999997
12054,42,0.532,0.0429,0.0576,0.0,0.15,0.583,79.986,248000,-2.7885
32459,19,0.734,0.185,0.28,0.0,0.12,0.256,101.943,183853,-3.3145
9858,45,0.637,0.205,0.303,0.00528,0.102,0.414,90.001,224000,-8.5385
30201,98,0.803,0.298,0.295,0.000134,0.0574,0.574,101.085,200960,-1.2825
28656,44,0.636,0.084,0.0921,0.000433,0.281,0.481,126.068,159048,-1.5995
10089,74,0.823,0.0889,0.6,0.000694,0.3,0.557,129.985,271548,-3.2925
17925,11,0.746,0.0698,0.0258,0.0,0.0497,0.447,104.827,205741,-2.7685000000000004
4274,40,0.713,0.0312,0.0414,8.61e-05,0.193,0.511,94.964,216117,-5.0104999999999995
16277,55,0.711,0.0374,0.183,0.0287,0.122,0.389,104.912,188849,-2.0
15876,53,0.611,0.0516,0.000253,0.0155,0.0656,0.522,115.97,201427,-1.2610000000000001
16243,6,0.642,0.0299,0.015,2.86e-05,0.3,0.618,94.981,188773,-2.4414999999999996
17074,51,0.806,0.0287,0.0466,0.0169,0.218,0.437,119.99,176133,-4.326
27431,38,0.763,0.0652,0.194,0.00107,0.265,0.849,127.998,214355,-2.7305
20303,79,0.627,0.213,0.125,0.0,0.0784,0.961,79.31,277107,-3.225
27011,48,0.59,0.287,0.071,0.00442,0.295,0.119,82.529,204182,-1.5825
9131,62,0.699,0.0388,0.365,4.2e-05,0.132,0.0739,134.017,214925,-4.486
30344,77,0.583,0.0849,0.325,1.98e-06,0.322,0.826,173.937,154183,-0.7185
8522,55,0.874,0.154,0.0498,0.0,0.294,0.129,145.977,170962,-2.5415
1862,1,0.54,0.18,0.271,0.0,0.161,0.45,103.073,202633,-1.693
32677,45,0.66,0.0776,0.000513,0.335,0.362,0.0925,139.985,222966,-1.7995
842,54,0.676,0.0397,0.0478,0.262,0.333,0.4,132.871,336840,-3.4749999999999996
30262,88,0.787,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893,-1.952
18537,65,0.808,0.0963,0.171,1.42e-06,0.464,0.491,89.987,235627,-3.223
20408,79,0.421,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,-3.519
13019,13,0.782,0.0299,0.614,0.00704,0.11,0.963,114.052,228667,-3.7924999999999995
19199,73,0.715,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,-1.351
4356,63,0.591,0.0456,0.0435,0.000731,0.362,0.251,160.019,207920,-1.7510000000000001
2177,77,0.449,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719,-3.0885
7389,10,0.612,0.128,0.000915,0.873,0.824,0.412,160.057,199714,-1.021
19748,94,0.778,0.0776,0.128,0.0,0.399,0.678,129.989,185093,-3.275
29827,79,0.76,0.0576,0.00182,0.7,0.0974,0.641,125.0,248036,-2.4400000000000004
16078,41,0.541,0.0813,0.0599,0.0,0.456,0.471,109.591,192520,-2.952
2270,69,0.546,0.0517,0.0101,0.00021,0.0809,0.573,79.979,231987,-1.6564999999999999
15331,65,0.406,0.0348,0.276,0.00354,0.112,0.577,164.444,365093,-2.3885
8656,40,0.679,0.33,0.0438,0.0,0.445,0.627,183.973,282800,-1.6535000000000002
28833,36,0.781,0.0841,0.163,0.0,0.0973,0.766,82.014,171123,-2.0305
5729,49,0.644,0.0534,0.589,0.946,0.0807,0.207,166.356,112786,-10.147
17035,43,0.6,0.0433,0.0157,0.0,0.243,0.437,124.082,213223,-1.5595
16879,51,0.582,0.0427,0.296,0.0,0.339,0.808,115.614,253333,-1.8510000000000002
8220,51,0.914,0.32,0.0626,0.0,0.0515,0.666,98.054,256973,-2.5255
23454,84,0.692,0.0602,0.524,0.0,0.147,0.864,123.911,190800,-1.6945000000000001
28666,15,0.529,0.0584,0.000383,0.00144,0.529,0.243,127.966,206250,-1.6989999999999998
16251,45,0.728,0.0687,0.227,5.82e-06,0.447,0.697,108.103,197784,-3.231
20349,86,0.826,0.0524,0.323,0.0,0.143,0.761,126.899,238200,-1.7225
23143,92,0.879,0.0701,0.143,0.0,0.0569,0.788,94.004,199711,-1.7580000000000002
8160,74,0.712,0.129,0.125,0.0,0.136,0.142,140.0,236480,-2.723
8138,45,0.735,0.212,0.0636,0.0,0.131,0.777,99.043,187453,-4.2925
29631,79,0.818,0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794,-1.37
14944,61,0.476,0.0975,0.0642,0.158,0.0557,0.109,91.955,353787,-2.9250000000000003
287,74,0.734,0.0621,0.151,0.0,0.231,0.518,109.989,163636,-2.3985000000000003
8534,48,0.74,0.121,0.656,8e-05,0.111,0.178,75.992,138158,-3.6875
7605,43,0.757,0.0574,0.429,1.04e-06,0.0411,0.903,99.84,228733,-1.7785
3548,42,0.431,0.0481,0.284,0.479,0.107,0.132,180.013,294093,-5.3445
2080,76,0.851,0.0787,0.118,1.64e-06,0.121,0.787,118.999,237200,-1.907
7111,38,0.932,0.227,0.0419,0.0,0.284,0.647,123.974,312893,-4.0035
31180,35,0.748,0.0722,0.0139,0.137,0.0525,0.715,123.999,436791,-2.9930000000000003
13407,8,0.533,0.0656,0.759,0.000186,0.337,0.97,167.841,159427,-2.607
7832,52,0.868,0.177,0.0103,0.00455,0.076,0.666,99.965,266333,-6.166
32284,48,0.619,0.108,0.0277,0.06,0.296,0.13,130.009,238128,-2.6075
9387,59,0.554,0.408,0.0521,0.0,0.0568,0.552,171.966,227893,-1.8370000000000002
12196,48,0.4,0.0769,1.2e-05,0.155,0.106,0.434,144.054,215938,-1.7265000000000001
23026,70,0.653,0.0479,0.475,0.000129,0.0917,0.6,98.008,308733,-2.6630000000000003
22170,84,0.56,0.321,0.555,0.0,0.116,0.319,89.391,173800,-3.484
20061,7,0.906,0.252,0.014,1.33e-05,0.178,0.771,93.663,184387,-5.9190000000000005
19612,3,0.738,0.109,0.236,1.39e-05,0.13,0.91,90.036,285333,-1.245
13544,60,0.758,0.0279,0.211,1.53e-05,0.0982,0.961,116.543,161787,-1.719
20828,60,0.887,0.16,0.112,4.64e-06,0.116,0.421,101.015,155613,-2.5655
16722,16,0.791,0.148,0.0177,2.82e-05,0.0859,0.857,105.993,143915,-3.7095000000000002
17563,63,0.536,0.0405,0.38,1.27e-05,0.169,0.499,165.693,245133,-4.164
26767,40,0.458,0.027,0.715,0.000428,0.115,0.657,142.218,191205,-2.9585
14542,58,0.6,0.0355,0.0226,0.0119,0.109,0.614,118.551,239442,-1.9749999999999999
17375,63,0.705,0.04,0.0184,0.0149,0.138,0.103,105.0,343800,-3.879
9802,16,0.734,0.203,0.0521,0.0,0.151,0.287,150.088,172922,-3.079
28459,17,0.626,0.0725,0.00152,0.105,0.389,0.35,126.052,131429,-1.44
21421,66,0.737,0.0467,0.00269,0.0,0.276,0.262,150.936,237000,-2.142
30209,98,0.695,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,-1.3675
27499,39,0.543,0.0853,0.000428,0.849,0.0939,0.123,127.952,170630,-2.6265
17064,1,0.51,0.171,0.00451,0.0,0.138,0.209,102.42,228361,-2.5665
5581,56,0.75,0.0497,0.119,0.835,0.146,0.684,142.069,128451,-4.349
22250,28,0.814,0.176,0.113,0.0,0.73,0.254,140.101,227150,-2.1839999999999997
26957,55,0.808,0.204,0.00159,0.6,0.0994,0.364,125.04,174735,-2.4495000000000005
27768,51,0.629,0.0431,0.00232,3.77e-05,0.359,0.455,125.961,188333,-2.05
32644,36,0.612,0.0297,0.0153,0.827,0.499,0.0645,101.002,426505,-5.0145
23452,12,0.721,0.0399,0.115,1.36e-05,0.0271,0.811,98.057,205077,-1.9885000000000002
32094,35,0.667,0.207,0.218,3.73e-05,0.292,0.403,123.024,223913,-2.1695
28428,49,0.747,0.0543,0.000322,0.218,0.351,0.308,128.095,170171,-1.2175
2354,71,0.751,0.156,0.0206,0.0,0.265,0.352,130.014,262147,-1.7160000000000002
10653,60,0.75,0.0496,0.128,0.0,0.128,0.253,123.007,206829,-4.7965
26810,36,0.74,0.0336,0.0117,0.405,0.358,0.601,128.026,277510,-1.779
25186,42,0.839,0.0979,0.0186,3.94e-05,0.116,0.823,156.022,221160,-4.0045
10655,39,0.887,0.145,0.389,0.0,0.104,0.417,121.01,287603,-3.868
22123,63,0.62,0.0315,0.833,0.0,0.106,0.146,109.591,131500,-6.054
23407,67,0.845,0.138,0.0586,0.0,0.0694,0.702,138.007,211200,-3.6035000000000004
15950,59,0.664,0.0273,0.00309,0.000128,0.175,0.193,96.6,184587,-3.4734999999999996
2075,70,0.527,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,-2.3485
3225,32,0.675,0.0338,0.0286,0.411,0.0496,0.65,115.013,340947,-1.5299999999999998
26935,38,0.783,0.0513,0.128,0.391,0.092,0.209,125.011,175687,-0.9885
23693,71,0.491,0.0596,0.0907,0.0,0.111,0.626,179.927,192040,-2.1715
13260,58,0.631,0.026,0.379,0.00273,0.146,0.665,107.26,244440,-3.3925
17879,1,0.731,0.0624,0.398,0.0,0.0965,0.878,103.958,241500,-1.3690000000000002
16621,80,0.618,0.113,0.0655,0.0,0.309,0.76,185.901,206279,-0.5025
18568,45,0.636,0.0367,0.187,0.0,0.0893,0.367,139.997,274467,-1.557
13938,78,0.434,0.0488,0.0103,0.0,0.612,0.684,148.726,167067,-2.0105
10305,54,0.604,0.0315,0.0147,0.000733,0.158,0.123,108.021,222387,-3.6795000000000004
17753,66,0.813,0.162,0.284,0.0,0.0351,0.79,92.014,172147,-1.4939999999999998
19079,61,0.651,0.53,0.648,4.1e-06,0.126,0.621,119.71,210831,-2.0565
29937,32,0.613,0.0321,0.00195,0.00105,0.351,0.548,120.037,227000,-2.9005
20238,84,0.713,0.219,0.366,4.3e-06,0.246,0.721,176.073,221103,-1.1744999999999999
326,69,0.401,0.314,0.167,0.0,0.362,0.472,104.592,201257,-1.3845
32545,67,0.447,0.09,0.175,0.0,0.478,0.437,125.655,175312,-2.0185
21012,19,0.733,0.276,0.253,0.0,0.436,0.556,125.059,216000,-5.3595
30939,69,0.608,0.0432,0.0736,0.0,0.156,0.501,92.943,185360,-2.147
20926,26,0.776,0.115,0.15,0.0,0.0542,0.581,112.979,242649,-2.661
14852,34,0.502,0.0997,0.000272,3.72e-06,0.521,0.351,136.091,204874,-2.2875
27033,64,0.707,0.056,0.000576,0.893,0.236,0.735,108.022,113347,-3.303
9775,68,0.644,0.273,0.157,0.0,0.314,0.408,91.753,318328,-1.898
10073,58,0.659,0.0491,0.347,0.0,0.0975,0.298,163.057,242080,-3.1304999999999996
28814,35,0.715,0.0483,0.174,0.000142,0.163,0.851,124.99,205475,-2.4335000000000004
22447,58,0.315,0.0313,0.904,0.0,0.377,0.199,140.071,312115,-6.5215
1258,81,0.258,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000,-3.078
26428,17,0.657,0.156,0.86,0.258,0.131,0.239,159.986,230973,-6.903
15760,62,0.294,0.0635,4.11e-05,0.000232,0.0804,0.582,184.007,228720,-0.7755000000000001
6748,52,0.744,0.197,0.0891,1.88e-06,0.183,0.635,160.068,188338,-1.4989999999999999
6917,30,0.456,0.453,0.0415,0.0,0.121,0.393,168.114,236373,-1.8234999999999997
25654,60,0.712,0.0538,0.0339,0.000384,0.106,0.573,120.016,196755,-2.934
22764,53,0.562,0.0383,0.361,8.74e-06,0.207,0.527,83.939,191479,-3.093
32645,5,0.694,0.0408,0.000738,0.861,0.348,0.042,124.978,448240,-3.2335
29993,71,0.333,0.0563,0.0326,0.769,0.226,0.393,135.24,189826,-0.929
28234,4,0.657,0.0535,0.00855,0.0151,0.308,0.107,126.014,190476,-1.3125
29491,18,0.664,0.0648,0.171,0.0361,0.0341,0.517,125.955,236667,-0.734
1961,77,0.779,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,258040,-1.4185
21314,73,0.85,0.0665,0.0139,0.000384,0.0947,0.816,160.02,170509,-3.104
7204,72,0.731,0.1,0.181,0.751,0.319,0.765,114.759,179120,-2.8425
23339,77,0.727,0.14,0.227,0.000164,0.198,0.607,168.189,289160,-3.761
22364,82,0.456,0.077,0.0244,0.0,0.21,0.313,116.719,189132,-2.6984999999999997
793,33,0.667,0.0553,0.0286,0.0135,0.245,0.441,127.993,230600,-5.021
29688,51,0.712,0.182,0.116,0.0,0.123,0.607,104.998,196571,-1.7920000000000003
7319,33,0.688,0.137,0.12,3.23e-06,0.0824,0.6,77.277,87120,-2.3064999999999998
12243,73,0.811,0.0392,0.0365,6.94e-06,0.0799,0.625,103.94,254493,-3.902
20679,85,0.422,0.0322,0.922,0.0,0.132,0.331,119.93,269560,-3.4
16860,30,0.641,0.0567,0.202,0.0,0.265,0.534,120.155,153375,-1.9935
24974,18,0.697,0.0553,0.0194,0.0,0.23,0.789,101.965,251899,-5.1834999999999996
20493,71,0.815,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667,-1.4845000000000002
8061,26,0.727,0.127,0.0924,0.000299,0.313,0.888,93.647,302987,-5.881
4524,14,0.666,0.268,0.0109,0.00047,0.0507,0.739,192.024,210893,-2.7205
20707,75,0.707,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,-0.9590000000000001
396,27,0.567,0.139,0.0127,0.0,0.0546,0.838,187.981,244061,-2.13
19728,87,0.665,0.0527,0.00103,0.00342,0.102,0.669,93.989,157220,-3.412
27860,41,0.694,0.115,0.00523,0.281,0.0865,0.485,125.079,195960,-2.141
27396,35,0.744,0.0865,0.0306,0.311,0.0706,0.559,127.035,260905,-1.992
4110,60,0.556,0.0269,0.0862,6.89e-06,0.0999,0.216,75.02,227068,-4.6635
28675,49,0.771,0.036,0.0195,0.375,0.064,0.213,128.036,160508,-0.8950000000000001
8235,29,0.456,0.154,0.0368,0.0,0.448,0.323,95.266,237400,-2.5755
14282,60,0.68,0.0625,0.0794,2.09e-06,0.327,0.814,119.975,231960,-3.238
27908,26,0.762,0.0786,0.000426,0.925,0.0803,0.0395,126.008,462000,-3.5975
12118,39,0.543,0.0302,0.577,0.0,0.0563,0.385,96.803,173173,-3.1315
4492,63,0.67,0.0454,0.0392,0.0,0.225,0.713,117.01,192040,-1.734
11657,30,0.477,0.0447,0.104,0.0621,0.0816,0.151,128.711,328120,-5.958
17334,63,0.859,0.0397,0.798,0.0671,0.27,0.796,133.988,193627,-4.1305
5919,91,0.816,0.226,0.133,0.0,0.0692,0.715,96.493,131607,-2.469
5524,84,0.778,0.251,0.015,0.0,0.464,0.269,140.114,198849,-3.383
2305,32,0.855,0.0356,0.0148,0.102,0.0838,0.951,105.007,185333,-2.0365
16280,55,0.71,0.0403,0.125,0.0,0.196,0.427,101.931,173925,-3.7205
16585,55,0.659,0.0368,0.0207,0.803,0.16,0.336,125.986,185681,-3.071
29017,9,0.688,0.0564,0.000556,0.428,0.114,0.189,127.979,216000,-1.6880000000000002
22996,60,0.619,0.028,0.15,0.88,0.0791,0.58,79.033,206413,-4.678
1007,54,0.522,0.313,0.435,0.211,0.296,0.145,115.077,169696,-5.084
1998,45,0.574,0.132,0.147,0.000169,0.141,0.368,111.901,184186,-2.974
29266,47,0.505,0.111,0.000673,0.00148,0.401,0.337,137.974,180326,-3.2155
12395,15,0.515,0.108,0.00135,0.000195,0.0697,0.298,141.258,212640,-2.202
4370,63,0.746,0.0598,0.0311,0.0,0.126,0.522,97.018,183840,-4.5649999999999995
6035,60,0.865,0.311,0.0582,0.0,0.373,0.755,150.09,205120,-2.0509999999999997
4322,27,0.784,0.0356,0.885,0.0,0.101,0.65,103.027,163607,-4.3385
18370,83,0.599,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,-1.54
16573,43,0.689,0.0411,0.153,0.898,0.0542,0.224,113.99,186618,-3.2729999999999997
18682,46,0.573,0.0507,0.24,0.0,0.187,0.638,153.101,217493,-4.1375
15195,22,0.42,0.0621,0.126,0.0,0.272,0.447,89.566,272480,-1.7149999999999999
27711,49,0.52,0.0544,0.278,0.863,0.0711,0.373,127.955,203452,-3.47
28136,14,0.707,0.0404,0.00918,0.0185,0.321,0.12,127.996,172500,-2.4505
1152,58,0.506,0.249,0.161,0.0,0.114,0.394,163.239,169756,-1.5765
19324,2,0.825,0.0789,0.0282,0.000264,0.13,0.813,95.028,214354,-2.8095
17731,51,0.866,0.145,0.238,0.000136,0.0691,0.598,109.043,200225,-3.0629999999999997
22746,53,0.768,0.0427,0.0548,0.13,0.0188,0.889,107.234,239908,-2.531
12917,37,0.521,0.0275,0.148,0.00121,0.113,0.47,77.305,217455,-4.663
27095,46,0.705,0.0632,0.0157,0.556,0.101,0.348,219.991,265121,-4.4815
3762,48,0.672,0.0305,0.00769,2.16e-06,0.0586,0.511,123.054,200016,-1.946
25895,58,0.702,0.035,0.247,1.64e-06,0.126,0.678,89.271,269173,-3.8685
2584,81,0.596,0.097,0.0765,0.334,0.104,0.112,97.949,229320,-4.863
15131,27,0.523,0.0796,0.0026,0.0,0.219,0.424,94.006,198511,-1.0245
1845,70,0.534,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,249520,-3.293
18907,68,0.878,0.123,0.184,0.0,0.105,0.682,119.927,202867,-2.4699999999999998
26226,65,0.944,0.195,0.0684,0.00209,0.103,0.331,120.004,276785,-3.6904999999999997
27136,36,0.727,0.0424,0.0439,0.709,0.178,0.69,126.005,228591,-4.6375
23147,87,0.755,0.0575,0.533,0.0,0.0685,0.925,89.96,157560,-1.923
15465,7,0.354,0.237,0.00039,6.36e-06,0.431,0.242,119.992,207987,-1.1515
31678,69,0.734,0.129,0.125,0.0,0.0367,0.76,109.935,230467,-5.6415
28643,12,0.649,0.045,0.00599,0.0141,0.379,0.482,128.01,212542,-1.303
24603,66,0.763,0.0929,0.0346,0.0,0.0601,0.748,92.477,287547,-1.4320000000000002
20022,31,0.662,0.249,0.189,0.0,0.27,0.655,179.695,241573,-1.335
29647,52,0.358,0.081,0.157,0.0,0.0898,0.441,152.085,155526,-3.6955000000000005
5854,58,0.834,0.047,0.673,0.849,0.143,0.821,88.015,166364,-4.2085
28684,64,0.705,0.215,0.00933,0.00511,0.221,0.269,129.855,202615,-1.0510000000000002
30567,27,0.763,0.153,0.178,0.0,0.146,0.432,113.171,179813,-3.15
8069,25,0.759,0.363,0.281,0.0,0.132,0.865,93.79,255333,-4.9045
32445,56,0.608,0.0506,0.058,1.51e-05,0.508,0.564,122.132,185558,-1.6720000000000002
21717,68,0.565,0.0461,0.265,0.0,0.181,0.312,74.809,334333,-5.318499999999999
7936,1,0.783,0.293,0.0187,0.21,0.0699,0.261,128.138,243413,-3.8289999999999997
12690,36,0.584,0.0351,0.807,0.000179,0.108,0.189,75.253,359627,-8.638
26203,70,0.777,0.27,0.536,4.61e-06,0.593,0.634,111.13,201733,-3.8655000000000004
2193,5,0.679,0.0407,0.0755,0.0,0.271,0.571,127.435,214148,-2.834
6425,63,0.388,0.241,0.00575,0.0,0.288,0.192,175.933,298133,-2.3865
6033,56,0.849,0.428,0.000545,0.0,0.343,0.656,180.026,237320,-3.8885000000000005
4653,36,0.797,0.0439,0.0202,0.0,0.0726,0.164,115.036,222621,-2.6005
20669,69,0.622,0.0669,0.102,0.00016,0.264,0.687,149.962,211573,-0.8275000000000001
23772,87,0.667,0.0747,0.231,4.48e-05,0.181,0.187,92.043,181806,-2.272
27142,37,0.813,0.101,3.31e-05,0.87,0.0508,0.141,122.006,417049,-6.1725
16647,1,0.54,0.0496,0.0145,0.000713,0.0925,0.333,100.103,218406,-0.8049999999999999
10691,45,0.805,0.164,0.201,0.0,0.0625,0.555,138.043,213920,-2.176
315,53,0.684,0.0296,0.00576,7.42e-06,0.201,0.384,117.993,216000,-2.029
18600,73,0.893,0.0873,0.549,0.0164,0.0752,0.53,97.975,150027,-2.1485
30441,75,0.734,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,-1.8595000000000002
4477,53,0.583,0.0575,0.0468,0.0,0.256,0.422,105.999,204840,-1.7624999999999997
24371,34,0.804,0.125,0.0658,0.0,0.0609,0.765,105.414,249827,-3.142
113,64,0.699,0.0362,0.0453,0.0,0.101,0.458,123.449,184533,-2.957
6519,46,0.695,0.204,0.13,0.504,0.253,0.674,84.916,85257,-6.702500000000001
29141,52,0.536,0.0452,0.00174,0.858,0.331,0.196,135.017,187667,-2.328
11188,93,0.531,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080,-2.5405
28722,59,0.699,0.0481,0.0483,0.655,0.0897,0.264,128.026,236706,-2.2569999999999997
16517,38,0.754,0.0919,0.0681,0.482,0.377,0.31,109.979,253091,-1.9255
32719,53,0.591,0.0404,0.0484,1.23e-06,0.108,0.235,130.043,203077,-1.5130000000000001
29645,81,0.765,0.0965,0.125,0.0,0.423,0.95,96.071,184558,-0.5954999999999999
25561,18,0.718,0.0428,0.272,0.00265,0.126,0.261,99.976,172848,-5.859500000000001
1711,59,0.607,0.0665,0.000246,0.0,0.337,0.853,119.955,193000,-1.7719999999999998
4300,34,0.622,0.0385,0.282,0.669,0.215,0.392,92.294,249000,-3.849
5757,53,0.696,0.158,0.0862,0.00062,0.141,0.895,120.034,194000,-4.046
11217,69,0.734,0.0776,0.013,0.0,0.28,0.445,162.038,228367,-2.7110000000000003
9141,97,0.784,0.0364,0.123,0.0,0.0887,0.236,127.087,159382,-4.163
94,62,0.906,0.0718,0.0909,0.0,0.152,0.751,104.03,159753,-1.086
29138,69,0.689,0.0397,0.00658,0.00189,0.262,0.392,125.037,182400,-1.4340000000000002
15162,83,0.573,0.132,0.0591,0.00173,0.156,0.422,115.715,208400,-1.94
11171,52,0.819,0.0568,0.0736,0.0,0.106,0.389,113.974,312233,-3.0364999999999998
18061,56,0.748,0.0612,0.266,0.0,0.241,0.627,100.001,227800,-3.7065
27891,32,0.8,0.0524,0.00627,0.862,0.0764,0.632,124.009,249677,-2.4939999999999998
22582,59,0.64,0.147,0.543,3.1e-06,0.303,0.181,148.077,212495,-3.2085
30164,54,0.764,0.111,0.125,2.02e-06,0.0678,0.586,105.002,204707,-1.7235
3653,65,0.286,0.0388,0.115,4.23e-05,0.071,0.449,99.233,345840,-7.5865
14255,56,0.184,0.0468,0.000827,4.34e-05,0.0422,0.348,88.225,257640,-1.9409999999999998
3720,5,0.687,0.0962,0.15,0.000253,0.0809,0.616,113.999,351579,-3.8099999999999996
30196,79,0.825,0.0988,0.688,0.000161,0.17,0.54,98.078,209755,-2.904
7014,51,0.837,0.211,0.000507,0.0,0.323,0.643,149.918,167400,-2.213
31277,50,0.57,0.0301,0.00525,0.891,0.367,0.206,126.015,389929,-3.5355
692,77,0.627,0.0364,0.00677,0.0,0.233,0.955,149.029,203102,-6.153
12936,29,0.608,0.031,0.000657,0.000306,0.323,0.512,109.996,197181,-2.06
951,42,0.538,0.064,0.0181,0.0,0.0968,0.381,160.089,171000,-2.552
11207,72,0.805,0.139,0.000159,0.0,0.0502,0.172,146.997,172245,-2.615
26952,43,0.77,0.236,0.000177,0.739,0.421,0.682,124.978,203811,-0.919
867,53,0.637,0.0809,0.0244,0.0,0.0991,0.304,98.035,146020,-2.0225
18837,30,0.8,0.472,0.158,1.31e-05,0.11,0.597,183.999,182617,-4.129499999999999
19503,63,0.81,0.132,0.0182,0.00155,0.105,0.687,95.077,151987,-1.6015
29638,38,0.521,0.0764,0.182,0.0,0.212,0.503,124.94,130580,-2.7685000000000004
416,12,0.705,0.0381,0.0887,0.00485,0.0895,0.351,94.969,212211,-3.712
17926,44,0.791,0.0714,0.0474,0.0,0.0575,0.841,104.041,239881,-2.1885
14321,70,0.511,0.0429,0.174,1.87e-05,0.139,0.498,97.909,393667,-4.7325
16003,45,0.438,0.05,0.305,0.00122,0.07,0.593,112.408,320640,-6.2545
14567,45,0.46,0.0434,0.584,0.093,0.151,0.521,87.008,226173,-2.936
10698,54,0.851,0.0479,0.415,0.0,0.0983,0.272,124.922,218895,-2.5585
12306,53,0.655,0.0311,0.393,0.00819,0.12,0.196,119.669,287027,-6.448
9708,41,0.874,0.147,0.179,0.00879,0.13,0.328,89.978,144867,-2.963
5367,52,0.143,0.031,0.812,0.36,0.606,0.0892,173.317,260493,-6.955
6074,47,0.803,0.219,0.0615,0.00327,0.0694,0.901,81.503,286333,-2.6020000000000003
27561,48,0.681,0.0404,0.201,0.0,0.28,0.308,124.983,159423,-1.1375
16166,54,0.396,0.0467,0.00415,0.0,0.42,0.514,151.503,199813,-1.5215
11138,71,0.811,0.246,0.395,0.0,0.109,0.51,93.991,388800,-1.6235000000000002
27821,54,0.772,0.0677,0.0214,0.873,0.0901,0.961,126.005,196190,-1.7349999999999999
18102,49,0.597,0.123,0.277,0.0,0.0689,0.893,198.029,176196,-1.8055
10063,61,0.772,0.0332,0.168,0.0557,0.146,0.546,109.982,157091,-6.1785
27604,31,0.704,0.161,0.227,0.0,0.17,0.522,100.004,191440,-2.427
5259,31,0.561,0.0244,0.127,0.0,0.163,0.288,97.95,239093,-2.8285
4980,1,0.701,0.0339,0.423,0.00474,0.202,0.433,104.988,189267,-2.028
20599,30,0.728,0.0456,0.0611,0.18,0.0575,0.82,120.575,292567,-6.128500000000001
140,84,0.781,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,-2.6115
14671,62,0.442,0.0347,0.0456,0.0,0.328,0.437,80.985,237267,-2.1795
27254,50,0.561,0.0318,0.00987,1.7e-05,0.179,0.277,124.99,185598,-2.2245
5025,3,0.613,0.0524,0.57,0.0157,0.323,0.491,100.019,211340,-3.0115
12141,37,0.518,0.028,0.0531,0.0,0.112,0.216,107.689,195040,-4.377
17424,63,0.677,0.027,0.00307,0.736,0.22,0.308,119.999,173625,-2.8825
9268,19,0.478,0.732,0.0714,0.0,0.101,0.532,85.151,188464,-3.9045
31249,47,0.668,0.0493,0.0242,2.76e-05,0.144,0.294,123.971,195561,-2.236
28281,47,0.735,0.0389,0.0404,0.304,0.111,0.0895,109.93,192023,-4.968
32213,35,0.761,0.046,0.253,0.0481,0.131,0.744,128.028,157500,-1.5305
